DATE,gdp_percent_change,inflation_percent_change,unemployment_percent_change,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate10Y,Recession
2008-04-30,0.197691347,0.231438102,-1.960784314,1.160234231,0.448166722,1.781231815,2.01319546,2.278509088,2.558177262,2.838309106,3.109077276,3.363822725,3.997109098,1.988554543,2.517822734,3.104104546,3.685490903,4.222309098,4.691036369,5.079622726,5.74963182,1
2008-05-31,-0.175086017,0.591749166,8,1.74435294,2.94E-05,2.0680238,2.379052368,2.674147618,2.950976187,3.208057129,3.444557156,3.660114301,4.183399978,2.386019057,2.986085717,3.532952374,4.019580975,4.442476184,4.800823781,5.095728584,5.630347623,1
2008-06-30,-0.175393106,1.047823501,3.703703704,1.992978303,0.066502333,2.40483334,2.722833338,3.014085702,3.27941429,3.519814287,3.736385697,3.93032385,4.388576235,2.736409539,3.331847645,3.848519042,4.290195193,4.661319051,4.966671444,5.211361885,5.632419087,1
2008-07-31,-0.175701274,0.714144475,3.571428571,1.939012618,0.020974235,2.25125911,2.53958636,2.818781831,3.084336357,3.333086361,3.562954556,3.772681822,4.277854573,2.542245464,3.10884091,3.637768193,4.114663612,4.530990926,4.882618102,5.168677265,5.656413642,1
2008-08-31,-0.729675532,-0.148847573,5.172413793,1.245118415,0.675555443,2.139638095,2.385609513,2.64360001,2.902404762,3.153919061,3.392338094,3.613790489,4.157228583,2.374971447,2.893861918,3.423557123,3.927614269,4.382661865,4.775052343,5.09813806,5.652023815,1
2008-09-30,-0.735038931,0.085509168,0,-0.652190146,2.478750808,1.888423812,2.070061911,2.318419042,2.596828574,2.880595264,3.153671435,3.406285717,4.000676178,2.020652385,2.514676185,3.123519035,3.734347616,4.283152376,4.738104775,5.087966624,5.554138093,1
2008-10-31,-0.74048176,-0.859843656,6.557377049,0.134989724,1.636367405,1.423772725,1.525090917,1.865909089,2.31274089,2.783372706,3.229786374,3.626381809,4.444709062,1.343422732,2.022445456,3.09928182,4.18919093,5.105068163,5.775940938,6.195395448,6.268299948,1
2008-11-30,-0.378291432,-1.770547708,4.615384615,0.169441621,1.384614988,1.009466658,1.031972223,1.364205552,1.841005544,2.359766669,2.859827783,3.308138887,4.241294424,0.800844441,1.45479442,2.642283334,3.884277794,4.943849987,5.727477763,6.222105609,6.331283304,1
2008-12-31,-0.379727911,-0.82335224,7.352941176,0.624455475,0.095612824,0.487845452,0.573509088,0.84007727,1.195572726,1.579777257,1.954890907,2.298527306,3.055209095,0.441913633,0.962881814,1.810154536,2.706559084,3.502163627,4.127404516,4.561700041,4.859486385,1
2009-01-31,-0.38117534,0.253077134,6.849315068,0.473553858,1.27E-07,0.459730001,0.647855002,0.952705002,1.314709991,1.693154997,2.061200005,2.402020037,3.188225019,0.563604996,1.164450008,1.977515018,2.817545021,3.577004981,4.200465023,4.666525006,5.175374985,1
2009-02-28,-0.059550317,0.364266065,6.41025641,-0.288635183,0.876223468,0.646931582,0.887521051,1.22900001,1.615778948,2.010410522,2.388568426,2.735478953,3.529426324,0.812736837,1.491742109,2.344105281,3.198589488,3.958105288,4.57481053,5.032542103,5.534189475,1
2009-03-31,-0.0595858,-0.098728286,4.819277108,-0.560282139,1.115243209,0.665145457,0.909886363,1.230277273,1.584768171,1.944827269,2.291549975,2.612999992,3.374100002,0.854154546,1.491445466,2.25969546,3.029286374,3.724259116,4.305100018,4.756372734,5.373295437,1
2009-04-30,-0.059621326,0.100708252,3.448275862,-0.042318597,0.392121842,0.581699996,0.890038099,1.238738094,1.601728564,1.960509539,2.302499987,2.619480951,3.382961898,0.858790477,1.557271418,2.317200008,3.055409522,3.720928555,4.285780975,4.737895284,5.43525714,1
2009-05-31,0.117064132,0.147149392,4.444444444,-1.841952374,2.068807753,0.523824999,0.913100001,1.344165003,1.782705009,2.206130004,2.60041002,2.957540011,3.782239997,0.876974991,1.747254998,2.66243999,3.518464994,4.25921998,4.860165024,5.316764998,5.925395036,1
2009-06-30,0.116927252,0.829961225,1.063829787,-3.183258768,3.202662637,0.589459085,1.173159087,1.735099998,2.254450007,2.720463623,3.129004533,3.480227308,4.22523181,1.173777271,2.327822734,3.364531831,4.229786364,4.90814545,5.406554547,5.743886363,6.033327255,1
2009-07-31,0.116790692,-0.029796545,0,-3.508313633,3.577383517,0.508636364,1.019545455,1.544209101,2.047454531,2.509272716,2.919886383,3.276059097,4.038400054,0.995777271,2.070022729,3.099268198,3.986940893,4.695304567,5.220981815,5.579240907,5.899377324,0
2009-08-31,0.36030455,0.334845338,1.052631579,-3.605268652,3.544471189,0.524676192,1.109109515,1.662061896,2.166552368,2.614547639,3.00392857,3.33629523,4.034519025,1.116080945,2.254057158,3.254133315,4.074538095,4.707899979,5.166276205,5.47140948,5.720028605,0
2009-09-30,0.359011017,0.193088723,2.083333333,-3.837508492,3.813479227,0.429628572,0.947271435,1.469780945,1.962733337,2.407928558,2.797695262,3.13079524,3.826223805,0.927709523,2.002357131,3.005466666,3.847033342,4.498466696,4.965090411,5.26902855,5.491795222,0
2009-10-31,0.357726739,0.30019318,2.040816327,-3.754853815,3.652994801,0.413404761,0.944366665,1.457871426,1.934428561,2.363852399,2.742166633,3.069395213,3.775471426,0.943452381,1.997247622,2.950019042,3.750799974,4.384566625,4.857247602,5.185785702,5.526957081,0
2009-11-30,0.161500317,0.334859059,-1,-4.181506543,4.153114963,0.332563157,0.801857898,1.305552627,1.798894738,2.256642103,2.666221054,3.023173696,3.795642125,0.763063161,1.793868416,2.817794737,3.712942111,4.431420979,4.96732102,5.336631624,5.710431601,0
2009-12-31,0.161239914,0.05201764,0,-4.338782481,4.418784948,0.403181819,0.86491818,1.376327271,1.883877256,2.35737728,2.781722741,3.151340886,3.948150039,0.81416818,1.860849982,2.924718196,3.860150001,4.609813625,5.165704489,5.545086319,5.915318186,0
2010-01-31,0.160980349,0.064873221,-1.01010101,-4.684016708,4.629516766,0.386326315,0.925400009,1.484163146,2.017647379,2.502389469,2.928436844,3.293973709,4.066852645,0.892921059,2.04284737,3.138689455,4.064368449,4.783557892,5.302136873,5.645889458,5.95246842,0
2010-02-28,0.322528706,-0.095177665,0,-4.676839088,4.700002401,0.360957896,0.847326319,1.38427895,1.914094737,2.405057895,2.842005253,3.220089473,4.02642102,0.793594737,1.895473681,3.0056842,3.970199999,4.732342118,5.288373646,5.660552677,6.00275258,0
2010-03-31,0.321491803,0.033136814,1.020408163,-4.437480405,4.457564296,0.429386959,0.945269572,1.484617399,2.001613057,2.473160878,2.889686968,3.249460884,4.02416957,0.909952177,2.020769565,3.085204353,3.988660843,4.697300019,5.217552144,5.573708742,5.953078249,0
2010-04-30,0.320461545,0.023004053,0,-3.910946182,3.96749961,0.484304546,1.043499998,1.616950008,2.150431806,2.622768218,3.029440912,3.373700012,4.100518183,1.004727269,2.202113628,3.294063655,4.169127269,4.819763574,5.276622751,5.579445449,5.90163181,0
2010-05-31,0.257028312,-0.051977204,-3.03030303,-4.107889626,4.342951494,0.424150001,0.829239997,1.311965007,1.796970004,2.246165001,2.643165016,2.983659995,3.700894952,0.751300004,1.750554991,2.789950001,3.681915009,4.369095016,4.855869985,5.172004986,5.44993,0
2010-06-30,0.25636937,-0.041879516,-2.083333333,-3.383555033,3.709079533,0.382890909,0.723799998,1.169845443,1.629804535,2.060209074,2.443268169,2.774481795,3.489159107,0.621827275,1.552309096,2.559681827,3.428786365,4.101663589,4.586359111,4.913949988,5.281477278,0
2010-07-31,0.255713798,0.186925354,0,-3.77933511,4.112844917,0.337023812,0.600828571,0.983109537,1.401838093,1.811633337,2.189323811,2.524857146,3.272947607,0.500866669,1.282328572,2.214671436,3.080233313,3.792980955,4.334385758,4.717580932,5.182200023,0
2010-08-31,0.175036754,0.146136348,1.063829787,-4.026710128,4.3747395,0.30287727,0.486204546,0.788631819,1.14115909,1.501909088,1.846650004,2.162686364,2.904249993,0.394427268,1.00059091,1.797677262,2.588799997,3.280122714,3.837404533,4.258722739,4.874477256,0
2010-09-30,0.17473091,0.161524942,0,-3.972970681,4.349367202,0.296080948,0.461880954,0.756347616,1.105866665,1.46580477,1.810576178,2.126780953,2.867685727,0.362976191,0.952838097,1.75070476,2.54707618,3.242895228,3.802319061,4.223552386,4.832752432,0
2010-10-31,0.174426134,0.348184629,-1.052631579,-4.19428925,4.61761792,0.249085,0.33758,0.577489999,0.895254996,1.243344998,1.592150003,1.924164987,2.74898001,0.228620001,0.695875004,1.443325007,2.251755023,3.004444993,3.647419965,4.163714957,5.032695055,0
2010-11-30,-0.079068299,0.253384162,4.255319149,-4.247553861,4.590274873,0.283939999,0.42914,0.694914997,1.02453,1.380130011,1.737115002,2.080149996,2.956334996,0.343745002,0.86290001,1.611009997,2.415120018,3.177619994,3.848860013,4.408879995,5.443170023,0
2010-12-31,-0.079130866,0.401657635,-5.102040816,-3.409287356,3.792015568,0.326872725,0.613818177,1.041827278,1.506009102,1.95450909,2.364127273,2.726786353,3.544518211,0.487259097,1.376086368,2.416122729,3.354031845,4.111227274,4.684159084,5.097218188,5.677340898,0
2011-01-31,-0.079193533,0.32430422,-2.150537634,-2.884682297,3.272150749,0.301104999,0.59998,1.050760019,1.536404997,2.001730013,2.423679984,2.795395005,3.631815016,0.459909998,1.403274995,2.49454999,3.461610019,4.230494976,4.806510019,5.22090497,5.819770026,0
2011-02-28,0.225527431,0.321447463,-1.098901099,-2.529449931,2.790133343,0.332978948,0.76144737,1.286984218,1.802121068,2.267668423,2.674089469,3.02371581,3.797794744,0.645763165,1.768826328,2.879247389,3.776384203,4.448752654,4.936921019,5.286305252,5.823410536,0
2011-03-31,0.225019949,0.517354821,0,-2.770081848,3.031394341,0.291539133,0.678060869,1.173852174,1.670486958,2.125291311,2.525508673,2.871391286,3.639621735,0.558265216,1.612960883,2.695382616,3.588691307,4.266134811,4.760117386,5.113200001,5.651634797,0
2011-04-30,0.224514746,0.469409898,1.111111111,-2.347679513,2.542514611,0.285395002,0.711594993,1.227579993,1.731740004,2.187155002,2.584904993,2.927279985,3.685235012,0.603079998,1.704310006,2.787275004,3.663019991,4.321105003,4.800189972,5.143410015,5.666045046,0
2011-05-31,-0.007437579,0.318171473,-1.098901099,-4.609571385,4.765992089,0.213971429,0.529504767,0.954280956,1.405776183,1.840690465,2.238380988,2.591076181,3.387476206,0.432685716,1.306071429,2.298085724,3.198266676,3.932742857,4.492957161,4.898247605,5.464385668,0
2011-06-30,-0.007438132,0,1.111111111,-4.64641104,4.906641259,0.206800001,0.412904547,0.756781819,1.16071364,1.576704546,1.976545448,2.345081828,3.217159076,0.30799545,0.995013633,1.908740894,2.824836362,3.63346361,4.292018175,4.79534095,5.54788635,0
2011-07-31,-0.007438685,0.262003683,-1.098901099,-4.508719487,4.79304989,0.21525,0.403755,0.734210005,1.130894998,1.545735002,1.949490003,2.325534996,3.229035003,0.298355,0.953639997,1.854784998,2.778745007,3.610520006,4.30064499,4.837774989,5.666484987,0
2011-08-31,0.374349686,0.315446217,0,-4.068647229,4.366345137,0.146791305,0.221273915,0.431000001,0.714560858,1.030956522,1.353595662,1.665873916,2.465578245,0.126495652,0.530078258,1.195847819,1.936369566,2.645943509,3.270917391,3.789843497,4.732278291,0
2011-09-30,0.372953535,0.217154786,0,-3.56236338,3.788988955,0.138004761,0.2184,0.401100001,0.640180951,0.904628572,1.174095228,1.435676177,2.112733347,0.147114285,0.499823804,1.052476202,1.663876182,2.252866666,2.777142854,3.218723797,4.052009582,0
2011-10-31,0.37156776,0.067520753,-2.222222222,-3.119544271,3.329146016,0.168095001,0.295874999,0.520489997,0.793159997,1.081960002,1.366644996,1.635134983,2.294769984,0.225719997,0.667950004,1.28600499,1.932910001,2.528599989,3.035110009,3.440115011,4.104365003,0
2011-11-30,0.279530273,0.184785006,-2.272727273,-2.725168289,2.948276287,0.15424,0.244670002,0.432165001,0.673129997,0.937650004,1.20575,1.464589995,2.124179995,0.177244997,0.53984,1.092795009,1.700319999,2.282535005,2.796525002,3.223375022,3.980669951,0
2011-12-31,0.27875108,0.023770849,-1.162790698,-2.637425052,2.854118747,0.156428572,0.245766668,0.427252385,0.660266669,0.916661901,1.177409518,1.430114298,2.079157159,0.182204762,0.532604762,1.065795243,1.654438098,2.222276188,2.727485713,3.150757131,3.917504765,0
2012-01-31,0.277976218,0.272419605,-2.352941176,-2.507335383,2.724994421,0.146955001,0.224159998,0.395094998,0.620680004,0.873315,1.133860016,1.389435005,2.059384996,0.160740002,0.487560004,1.006214997,1.592415011,2.169280005,2.692489994,3.139645004,3.985639989,0
2012-02-29,0.148778249,0.213744612,0,-2.230195799,2.503339481,0.198475,0.26129,0.414739999,0.624110001,0.864065003,1.116395006,1.368324989,2.049645013,0.201529999,0.490925002,0.973724985,1.537025005,2.107420021,2.639659977,3.108295,4.055099976,0
2012-03-31,0.148557228,0.209347039,-1.204819277,-2.570402803,2.804983594,0.230554546,0.350786366,0.549368178,0.792959094,1.057745457,1.327054539,1.58960454,2.277136358,0.297536364,0.682577269,1.226650011,1.822909084,2.404340907,2.931736361,3.384854544,4.259981806,0
2012-04-30,0.148336863,0.166078835,0,-2.335634929,2.61484788,0.223104763,0.302057143,0.468976188,0.68911429,0.937338094,1.195728569,1.451790469,2.137347607,0.243580953,0.561347618,1.064266653,1.639961896,2.216228565,2.749252365,3.214914276,4.142171394,0
2012-05-31,0.048009332,-0.206818013,0,-2.265591858,2.548778264,0.2265,0.28309091,0.415495454,0.595731822,0.803049998,1.022463636,1.243200004,1.851045446,0.233613637,0.482827271,0.896431815,1.382545444,1.880445459,2.351777261,2.774145451,3.669459083,0
2012-06-30,0.047986295,-0.082636317,0,-1.622620259,1.863186718,0.235361904,0.304619045,0.425471429,0.580214276,0.755271432,0.94034762,1.127804759,1.656390463,0.271680953,0.501419042,0.846595236,1.24764762,1.662980954,2.064528579,2.434342861,3.272909539,0
2012-07-31,0.047963279,0.028880993,0,-0.930345439,1.192514563,0.215947617,0.254780952,0.353780951,0.493514289,0.658938096,0.838523802,1.023561901,1.555395251,0.216904764,0.399909526,0.720419043,1.112590472,1.529761899,1.939866662,2.321733327,3.196914298,0
2012-08-31,0.038546851,0.580952798,-1.219512195,-1.893330955,2.163808407,0.213465218,0.263143479,0.384856521,0.552500001,0.746630428,0.953017389,1.161382621,1.737886957,0.216386955,0.444521742,0.83010435,1.287104346,1.757952172,2.205821737,2.608765219,3.466834774,0
2012-09-30,0.038531998,0.477126628,-3.703703704,-1.229683913,1.522086665,0.20668421,0.23711579,0.348189475,0.512547366,0.709515788,0.923531586,1.143157902,1.764768431,0.185752632,0.388968424,0.773173687,1.247131574,1.748078949,2.234199988,2.679294749,3.655236834,0
2012-10-31,0.038517157,0.269679458,0,-1.266937741,1.549622477,0.222542859,0.266752379,0.383680952,0.548938096,0.743814278,0.954185721,1.169552383,1.77977143,0.220538096,0.437114288,0.81760952,1.279995226,1.767061903,2.240357149,2.675357137,3.640814248,0
2012-11-30,0.328853555,-0.167934449,-1.282051282,-1.49893489,1.777103813,0.218399997,0.257354997,0.36535,0.519415003,0.701960003,0.899689999,1.102699995,1.681185001,0.213585,0.412995,0.768444997,1.2028,1.662190008,2.110384989,2.524114978,3.45402,0
2012-12-31,0.327775653,-0.01210816,2.597402597,-1.575551473,1.831873855,0.202095,0.250035001,0.368810001,0.534324996,0.728194997,0.936624992,1.149405003,1.750355011,0.204865,0.4259,0.805719999,1.263644999,1.743805003,2.208904994,2.635370004,3.580855,0
2013-01-31,0.326704794,0.198078894,1.265822785,-2.162511671,2.397797345,0.184833333,0.254604762,0.404471431,0.604366669,0.83212857,1.071585701,1.31127618,1.965290467,0.202161904,0.485776187,0.94197143,1.472252392,2.011447629,2.518547626,2.969719047,3.907014302,0
2013-02-28,0.089212112,0.542992675,-3.75,-2.283372644,2.528853616,0.187610527,0.259199999,0.416457895,0.626736848,0.866105271,1.117273688,1.368042099,2.048336832,0.202847369,0.500600002,0.981668422,1.53954211,2.104489483,2.633115793,3.100699989,4.058268384,0
2013-03-31,0.089132595,-0.28119191,-2.597402597,-2.135732153,2.377901629,0.18302,0.249784999,0.400995,0.605484995,0.840145001,1.088134998,1.337325001,2.021490002,0.194725001,0.479674999,0.947880003,1.496925002,2.058644998,2.589709985,3.064604998,4.061405027,0
2013-04-30,0.089053219,-0.208797927,1.333333333,-1.596309926,1.809611874,0.166363637,0.222213638,0.349368185,0.523600001,0.726359091,0.943686366,1.165240911,1.790563638,0.176731818,0.414386363,0.812031816,1.288277269,1.786590907,2.269140926,2.711840911,3.695668188,0
2013-05-31,0.283797856,0.041415549,-1.315789474,-2.35259736,2.522147516,0.154368183,0.246931819,0.410845454,0.618859089,0.850831815,1.092127264,1.332345459,1.986140885,0.200009092,0.513849995,0.980386363,1.510240907,2.044281867,2.545300007,2.991645455,3.929927273,0
2013-06-30,0.282994723,0.238040821,0,-1.847327376,2.02991567,0.170729999,0.350174995,0.614139998,0.908059999,1.203835005,1.487185007,1.751160008,2.406744981,0.278625004,0.818164989,1.469910002,2.10036,2.659780026,3.133774996,3.522660005,4.251749992,0
2013-07-31,0.282196123,0.19574523,-2.666666667,-1.890377494,2.12985374,0.150195454,0.358581819,0.68985,1.055281815,1.411881804,1.740586368,2.03463181,2.714063634,0.249004544,0.938604542,1.764986358,2.51800911,3.134527282,3.611690911,3.967854532,4.528427276,0
2013-08-31,0.290580584,0.238729068,-1.369863014,-3.282869328,3.542628906,0.148218182,0.375604547,0.741509091,1.143527275,1.532200001,1.886049997,2.198149974,2.898490906,0.250959089,1.015440906,1.928122726,2.746140892,3.398727287,3.886313644,4.234263572,4.723422701,0
2013-09-30,0.28973866,0.037694469,0,-3.397933635,3.581047055,0.146945,0.423084995,0.815475008,1.228559995,1.618724996,1.968825001,2.274594998,2.954149973,0.311564999,1.135945007,2.055080002,2.852899992,3.476740015,3.936664987,4.262064982,4.717519999,0
2013-10-31,0.288901601,0.053523105,0,-4.024584378,4.256795979,0.15889091,0.348327275,0.664140905,1.026486353,1.390431816,1.732349992,2.041368165,2.754240881,0.245836364,0.887840916,1.710881824,2.500477271,3.168381821,3.691586375,4.078140898,4.635254578,0
2013-11-30,-0.115031995,0.184448943,-4.166666667,-4.120486325,4.434119304,0.14956316,0.304952633,0.621815794,1.004499987,1.397273685,1.769736848,2.107042087,2.877684217,0.178184211,0.817700003,1.707199994,2.582547363,3.327963177,3.908184202,4.328515831,4.880805241,0
2013-12-31,-0.115164471,0.264416916,-2.898550725,-4.100307124,4.473476969,0.159614285,0.35234286,0.727952381,1.162771435,1.59191429,1.984395249,2.328261886,3.073033344,0.19757619,0.975095227,1.987552393,2.920138098,3.662047591,4.199019092,4.557128566,4.934504736,0
2014-01-31,-0.115297253,0.242417529,-1.492537313,-3.898447056,4.19927808,0.144890475,0.40170476,0.813023817,1.253442867,1.666714299,2.031504779,2.343438114,3.006404774,0.254104763,1.12817619,2.131542853,2.983519032,3.620423794,4.060976176,4.347142833,4.662271409,0
2014-02-28,0.430614043,0.110077862,1.515151515,-3.791301372,4.142152423,0.131836842,0.347768424,0.729547366,1.147463165,1.543515795,1.895552629,2.198657889,2.853026315,0.191757893,1.00596842,1.971242076,2.798757904,3.422873685,3.860857901,4.152963212,4.514084189,0
2014-03-31,0.428767709,0.20420553,0,-3.648130123,4.015353414,0.135514286,0.414719048,0.844252376,1.278890468,1.66744285,1.99800002,2.273780936,2.852161907,0.247038096,1.196376193,2.181885714,2.941685699,3.466352372,3.810290473,4.030004762,4.309823763,0
2014-04-30,0.426937141,0.186418561,-7.462686567,-3.704867527,4.094442215,0.10657619,0.430309521,0.899995236,1.351390481,1.73730001,2.05356188,2.309542838,2.826785723,0.243495239,1.31060002,2.323685703,3.037242833,3.487719048,3.758571454,3.918433314,4.103795256,0
2014-05-31,0.40513047,0.19030059,1.612903226,-3.688120787,4.067709409,0.094814286,0.395957141,0.835880947,1.25843333,1.620076174,1.917671448,2.160223791,2.659704753,0.2169,1.220252372,2.1688619,2.836780946,3.263104768,3.527038097,3.691438119,3.916442848,0
2014-06-30,0.403495785,0.132113221,-3.174603175,-3.717381891,4.094693179,0.124747619,0.461280952,0.918314287,1.343647611,1.70055239,1.990595244,2.225314299,2.707133327,0.288685711,1.338466656,2.277509519,2.914085706,3.309971446,3.552161921,3.703795263,3.921523832,0
2014-07-31,0.40187424,0.112548529,1.639344262,-3.555796343,3.995154689,0.129668183,0.519859093,0.993749995,1.402499995,1.729772736,1.989895441,2.1995909,2.638777289,0.343945456,1.475949997,2.342490922,2.868863658,3.183404543,3.384109064,3.523868192,3.772809072,0
2014-08-31,0.168577712,-0.016000135,-1.612903226,-3.49835751,3.902905905,0.127604762,0.513819046,0.974971436,1.367547614,1.677195248,1.919747614,2.113171418,2.516490471,0.347461902,1.450014296,2.27907619,2.765142872,3.041700011,3.211576178,3.329976195,3.565290496,0
2014-09-30,0.168294006,0.0071591,-3.278688525,-3.473960123,3.873053118,0.140038094,0.598576191,1.101928563,1.510633327,1.822757148,2.061919054,2.249719063,2.634019046,0.435814284,1.653038087,2.486709527,2.938557148,3.180514256,3.324342853,3.423790478,3.620266665,0
2014-10-31,0.168011253,-0.01979139,-3.389830508,-3.30646821,3.687513546,0.125936364,0.486599993,0.924168188,1.30111819,1.600286365,1.834622746,2.020490901,2.401522734,0.328568182,1.368199993,2.170272735,2.648859089,2.919818195,3.080049992,3.185090899,3.377577262,0
2014-11-30,0.300161659,-0.188266015,1.754385965,-3.355717184,3.690324369,0.163233334,0.552566669,0.997938885,1.372961117,1.665483342,1.891216662,2.068033324,2.425705539,0.412566667,1.465077771,2.249455545,2.701188896,2.945199993,3.082555572,3.170044435,3.337833352,0
2014-12-31,0.299263385,-0.308460944,-3.448275862,-3.455748354,3.82269279,0.261972727,0.661763641,1.086295461,1.426768184,1.680527275,1.867954541,2.009027248,2.2807273,0.545509092,1.556422727,2.248259078,2.604045434,2.765109095,2.835827286,2.872154539,2.961095463,0
2015-01-31,0.298370472,-0.637031644,1.785714286,-2.83660445,3.064564323,0.222470001,0.574630006,0.924910003,1.202810001,1.412710005,1.57217499,1.696629995,1.951655001,0.500984998,1.325745004,1.873489994,2.167430007,2.321490002,2.410864997,2.473109984,2.614384961,0
2015-02-28,0.206468362,0.253464368,-3.50877193,-2.911805626,3.105480119,0.251242107,0.645731576,1.015015787,1.30016842,1.513242113,1.675257896,1.802715785,2.069099991,0.586457902,1.454263148,1.997847381,2.282226299,2.434736867,2.53016842,2.602289451,2.77068418,0
2015-03-31,0.206042949,0.269395178,-1.818181818,-3.067896071,3.27277426,0.303754545,0.672709088,1.035049997,1.328077273,1.552895459,1.724763632,1.858577262,2.128486384,0.615586359,1.445040903,2.025654544,2.355072726,2.530968178,2.628572713,2.690640905,2.820331812,0
2015-04-30,0.205619285,0.10424789,0,-3.186508431,3.353425067,0.267577273,0.568150003,0.885222722,1.16150002,1.387231827,1.568381808,1.714327287,2.018054545,0.515868179,1.218336365,1.787300001,2.164304549,2.39696364,2.540304574,2.633854541,2.805222739,0
2015-05-31,0.13341502,0.329774534,3.703703704,-3.852583508,3.964571305,0.288450001,0.642630002,1.004149997,1.318479991,1.576534992,1.784810001,1.953410017,2.306245005,0.597644991,1.389099985,2.029470027,2.461745,2.734354997,2.905245006,3.017809999,3.223945022,0
2015-06-30,0.133237262,0.276792081,-5.357142857,-5.012689228,5.164440781,0.335072725,0.708627273,1.09761819,1.439627274,1.720422729,1.944427284,2.121818174,2.471886375,0.657099995,1.5047591,2.209140908,2.685990908,2.97499091,3.137700016,3.225718206,3.33624545,0
2015-07-31,0.133059976,0.158631978,-1.886792453,-5.796886727,5.948591505,0.328122726,0.680054543,1.053040911,1.386745453,1.664259082,1.887218194,2.063913627,2.407690926,0.629745459,1.436186352,2.128945459,2.612049991,2.910054554,3.076572711,3.161472711,3.240345446,0
2015-08-31,0.061493042,-0.000420108,-1.923076923,-5.032347173,5.254235397,0.406519047,0.723323811,1.050595244,1.341480948,1.58351905,1.778804762,1.934538098,2.241776183,0.686861904,1.391833328,1.989942857,2.409071457,2.671933344,2.823585703,2.905509517,2.994695221,0
2015-09-30,0.061455251,-0.224758752,-1.960784314,-4.851508157,5.032200097,0.421585715,0.731699995,1.037438097,1.310809521,1.544780953,1.741299998,1.905433325,2.258433319,0.715061903,1.362238089,1.913180953,2.326166652,2.617504801,2.817504758,2.95462857,3.180214303,0
2015-10-31,0.061417507,0.098948202,0,-5.757925751,5.887115384,0.36572857,0.654914288,0.942980948,1.205833327,1.435071434,1.630257135,1.794499993,2.147319044,0.641014286,1.243933331,1.776471433,2.192219053,2.494461922,2.704385723,2.846466666,3.060909544,0
2015-11-30,0.193173135,0.119461749,2,-4.981941918,5.333049217,0.58863158,0.906073683,1.217378961,1.490636838,1.718652637,1.904631571,2.055331563,2.363810539,0.887194731,1.551836836,2.102047393,2.493210516,2.748747374,2.907315769,3.003894705,3.145310502,0
2015-12-31,0.192800696,-0.107555343,-1.960784314,-6.348918669,6.876877003,0.748145453,1.022981817,1.294813649,1.53847728,1.745813635,1.917145458,2.056590931,2.336650003,1.009059093,1.582099996,2.075268176,2.442259073,2.690127264,2.844427261,2.933286363,3.023681825,0
2016-01-31,0.19242969,-0.045844356,-4,-8.200106191,8.682706515,0.705857892,0.939689467,1.165068419,1.372305262,1.557315789,1.719331572,1.85949473,2.171821042,0.938568423,1.40336841,1.817194732,2.158168423,2.424484215,2.624094725,2.768821051,2.993778969,0
2016-02-29,0.107041356,-0.132967532,2.083333333,-9.333221816,9.849640619,0.606415004,0.754299998,0.925974992,1.100909996,1.26742999,1.419684994,1.555360001,1.867434996,0.732480005,1.082609999,1.453530002,1.789305007,2.067509997,2.284440041,2.445935011,2.701725018,0
2016-03-31,0.1069269,0.313479624,2.040816327,-8.868331596,9.374532046,0.679154542,0.87517727,1.071590906,1.255972727,1.422263639,1.568522735,1.695068202,1.975654559,0.868499994,1.273163638,1.647086371,1.959718168,2.204177271,2.385768175,2.515286359,2.711227265,0
2016-04-30,0.106812689,0.383064516,2,-9.340024222,9.747549214,0.578628565,0.765647619,0.952323811,1.129304755,1.291714277,1.43761905,1.566933331,1.867423818,0.761123811,1.143438101,1.501161899,1.810138095,2.063209534,2.262733312,2.415752377,2.685009514,0
2016-05-31,0.236463418,0.236409587,-5.882352941,-7.292265533,7.751915365,0.626842854,0.814214284,1.00085714,1.175671419,1.333671422,1.473390466,1.595452371,1.874328585,0.808671429,1.193233342,1.546766656,1.84322381,2.078095254,2.257409527,2.391523827,2.62976668,0
2016-06-30,0.235905588,0.277595729,2.083333333,-7.595776038,8.123069935,0.600245451,0.735181817,0.892472725,1.050054556,1.196640909,1.327518192,1.441604555,1.69759092,0.712709091,1.037154553,1.37258637,1.663290902,1.892340899,2.062086382,2.183113629,2.379527276,0
2016-07-31,0.235350383,-0.050370074,-2.040816327,-7.225960958,7.738510332,0.568859991,0.686080003,0.825899997,0.966890007,1.098109984,1.214909995,1.316244996,1.541014999,0.663854995,0.952565002,1.254660016,1.516090012,1.720205003,1.869104999,1.972939998,2.134369993,0
2016-08-31,0.184766371,0.184922179,2.083333333,-5.909943604,6.425217494,0.612286956,0.748404353,0.894821745,1.036191305,1.16524346,1.279317384,1.378491308,1.602486968,0.735117391,1.037821731,1.331791308,1.580026077,1.773860864,1.918139141,2.022960881,2.206278252,0
